created_at,id,lang,text,user,source,hashtags,url
Sun Feb 25 20:53:02 +0000 2018,967865040283099141,en,Psychologists think taking selfies all the time could be a sign of a mental illness https://t.co/pt3ljC5HUX #health https://t.co/JyYWT4pGxP,wef,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/pt3ljC5HUX, ExpandedURL=http://wef.ch/2EMDGXh)]"
Sun Feb 25 16:45:09 +0000 2018,967802660735856641,en,#BestOf: #Google has developed a way to predict your risk of a heart attack just by scanning your eye… https://t.co/nj4oe3SC8u,wef,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","[Hashtag(Text='BestOf'), Hashtag(Text='Google')]","[URL(URL=https://t.co/nj4oe3SC8u, ExpandedURL=https://twitter.com/i/web/status/967802660735856641)]"
Sun Feb 25 15:45:09 +0000 2018,967787559425335296,en,The biggest environmental threat to your #health? The air you breathe https://t.co/piSmm97Bib #environment https://t.co/Pz2AgBp3Ds,wef,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","[Hashtag(Text='health'), Hashtag(Text='environment')]","[URL(URL=https://t.co/piSmm97Bib, ExpandedURL=http://wef.ch/2GJbPEL)]"
Sun Feb 25 23:59:52 +0000 2018,967912058367959040,en,Heavy #drinking is the biggest risk factor for #dementia https://t.co/d7vfCZbzt1 vía @TIME #health,666MOP,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='drinking'), Hashtag(Text='dementia'), Hashtag(Text='health')]","[URL(URL=https://t.co/d7vfCZbzt1, ExpandedURL=http://ti.me/2EJxiNd)]"
Sun Feb 25 23:59:50 +0000 2018,967912051430608898,en,RT @StayYoungMedia: Things you never knew about your #bed! https://t.co/7YbfqU1nOh #health #sleep #night,svsmiuk,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='bed'), Hashtag(Text='health'), Hashtag(Text='sleep'), Hashtag(Text='night')]","[URL(URL=https://t.co/7YbfqU1nOh, ExpandedURL=http://traffic.libsyn.com/stayingyoung2/43.mp3)]"
Sun Feb 25 23:59:40 +0000 2018,967912009919418368,en,"America's #obesity crisis is unstoppable! Obesity caused by eating too much sugar, simple carbohydrates &amp; lack of… https://t.co/i61ZzeFJgU",LithiaWater,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[Hashtag(Text='obesity')],"[URL(URL=https://t.co/i61ZzeFJgU, ExpandedURL=https://twitter.com/i/web/status/967912009919418368)]"
Sun Feb 25 23:59:37 +0000 2018,967911994862039040,en,RT @wef: Psychologists think taking selfies all the time could be a sign of a mental illness https://t.co/pt3ljC5HUX #health https://t.co/J…,LMCCofficial,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/pt3ljC5HUX, ExpandedURL=http://wef.ch/2EMDGXh)]"
Sun Feb 25 23:59:14 +0000 2018,967911899999490049,en,Two easy ways to reduce the risk of #heartattack and heart failure: https://t.co/5XEBnqeKx9 #AmericanHeartMonth… https://t.co/knXUAYg7w9,Turmeric101,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","[Hashtag(Text='heartattack'), Hashtag(Text='AmericanHeartMonth')]","[URL(URL=https://t.co/5XEBnqeKx9, ExpandedURL=http://cmun.it/hzgsilsh), URL(URL=https://t.co/knXUAYg7w9, ExpandedURL=https://twitter.com/i/web/status/967911899999490049)]"
Sun Feb 25 23:59:09 +0000 2018,967911880726597632,und,#doterra #slimandsassy #essentialoils #weightloss #health https://t.co/7Z3mxfdkZj via @eoilswithbetz,eoilswithbetz,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='doterra'), Hashtag(Text='slimandsassy'), Hashtag(Text='essentialoils'), Hashtag(Text='weightloss'), Hashtag(Text='health')]","[URL(URL=https://t.co/7Z3mxfdkZj, ExpandedURL=http://bit.ly/2zjkdJZ)]"
Sun Feb 25 23:59:08 +0000 2018,967911873755729920,en,Priority review for Shire’s HAE drug. #RareDisease #genetic #clinicaltrials #Medical #health https://t.co/ROM6l64nY5 https://t.co/NaOGQWtBsh,Drugdu,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","[Hashtag(Text='RareDisease'), Hashtag(Text='genetic'), Hashtag(Text='clinicaltrials'), Hashtag(Text='Medical'), Hashtag(Text='health')]","[URL(URL=https://t.co/ROM6l64nY5, ExpandedURL=https://buff.ly/2GHZelc)]"
Sun Feb 25 23:58:47 +0000 2018,967911788158201858,en,#oral health for overall #health.. Awesome video. It's high time India wakes up to importance of #preventive... https://t.co/aZYguqBFWP,Smilekraft,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","[Hashtag(Text='oral'), Hashtag(Text='health'), Hashtag(Text='preventive')]","[URL(URL=https://t.co/aZYguqBFWP, ExpandedURL=https://fb.me/9rZWmv3ev)]"
Sun Feb 25 23:58:44 +0000 2018,967911773494849536,en,"Medical groupthink: is that surgery, procedure or medication really necessary? https://t.co/z3Jm8XE9MY #groupthink #health #km #medicine",BruceBoyes,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","[Hashtag(Text='groupthink'), Hashtag(Text='health'), Hashtag(Text='km'), Hashtag(Text='medicine')]","[URL(URL=https://t.co/z3Jm8XE9MY, ExpandedURL=http://bruceboyes.info/?p=5509)]"
Sun Feb 25 23:58:24 +0000 2018,967911688031916032,en,RT @PrimalHackr: A Beginner's Guide to BioHacking - BioHacking 101 EBook - PrimalHacker #free #ebook #biohacking #health #performance #slee…,PrimalHackr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='free'), Hashtag(Text='ebook'), Hashtag(Text='biohacking'), Hashtag(Text='health'), Hashtag(Text='performance')]",[]
Sun Feb 25 23:58:14 +0000 2018,967911647137484800,en,#GIVEAWAY! Enter to #WIN a #Humidifier &amp; #Aromatherapy #Diffuser! Includes 7 #Mood Enhancing #LED #Lights &amp; #Timer!… https://t.co/Q1FqY90Fh0,karenb834,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","[Hashtag(Text='GIVEAWAY'), Hashtag(Text='WIN'), Hashtag(Text='Humidifier'), Hashtag(Text='Aromatherapy'), Hashtag(Text='Diffuser'), Hashtag(Text='Mood'), Hashtag(Text='LED'), Hashtag(Text='Lights'), Hashtag(Text='Timer')]","[URL(URL=https://t.co/Q1FqY90Fh0, ExpandedURL=https://twitter.com/i/web/status/967911647137484800)]"
Sun Feb 25 23:58:02 +0000 2018,967911599699841024,en,A writer died https://t.co/BHJxRdJ4lP #health https://t.co/iC1211HhuH,crwriter1,"<a href=""https://www.mytweetpack.com"" rel=""nofollow"">myTweetPack</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/BHJxRdJ4lP, ExpandedURL=https://joycebowen.wordpress.com/2017/09/06/a-writer-died/)]"
Sun Feb 25 23:58:02 +0000 2018,967911598437421056,en,Talking Health &amp; Healing w/this #Wellness #Warrior ➼➼TUNE IN ➼➼https://t.co/PxPkw5OUpi #health #healthfreedom #love https://t.co/YUJaMzbfOr,AmySchuber,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","[Hashtag(Text='Wellness'), Hashtag(Text='Warrior'), Hashtag(Text='health'), Hashtag(Text='healthfreedom'), Hashtag(Text='love')]","[URL(URL=https://t.co/PxPkw5OUpi, ExpandedURL=http://bit.ly/1KUunvr)]"
Sun Feb 25 23:57:57 +0000 2018,967911578241728512,en,The latest The Harry Lee Daily! https://t.co/5qnGuc0RT7 #health #leadership,scleeaccountant,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","[Hashtag(Text='health'), Hashtag(Text='leadership')]","[URL(URL=https://t.co/5qnGuc0RT7, ExpandedURL=https://paper.li/scleeaccountant/1316303857?edition_id=b1248d70-1a87-11e8-8668-0cc47a0d1605)]"
Sun Feb 25 23:57:41 +0000 2018,967911508859604993,en,RT @JanUrban12: For its #Victims it is a #Health #Journey into the #Unknown #Surgical #Mesh The beginning of #Wisdom is calling things by t…,MelisaWoodrow1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='Victims'), Hashtag(Text='Health'), Hashtag(Text='Journey'), Hashtag(Text='Unknown'), Hashtag(Text='Surgical'), Hashtag(Text='Mesh'), Hashtag(Text='Wisdom')]",[]
Sun Feb 25 23:57:40 +0000 2018,967911504560492544,en,#fitness #health #blackpanters Fitness with T'Challa! https://t.co/Us5p7u0Jkg via @MrGabrield26,MrGabrield26,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='fitness'), Hashtag(Text='health'), Hashtag(Text='blackpanters')]","[URL(URL=https://t.co/Us5p7u0Jkg, ExpandedURL=https://gdixonregeneca3.wordpress.com/2018/02/25/fitness-with-tchalla/)]"
Sun Feb 25 23:57:10 +0000 2018,967911381428330496,en,The latest The Health Daily! https://t.co/L140YrRopx #health,IVSpecialists,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/L140YrRopx, ExpandedURL=https://paper.li/IVSpecialists/1486065429?edition_id=18f7a7b0-1a66-11e8-b58c-002590a5ba2d)]"
Sun Feb 25 23:57:09 +0000 2018,967911376156086273,es,Descubre los grandes beneficios de la Magnetoterapia https://t.co/SDVtn0f2cy #medicina #consejos #health https://t.co/0IpvdarOet,canalmedicostv,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","[Hashtag(Text='medicina'), Hashtag(Text='consejos'), Hashtag(Text='health')]","[URL(URL=https://t.co/SDVtn0f2cy, ExpandedURL=https://buff.ly/2F6iqf0)]"
Sun Feb 25 23:57:01 +0000 2018,967911341540368384,en,"#Quote ""There is no physiological requirement for #sugar; all humans nutritional needs can be met in full without h… https://t.co/igHUGhHXhH",CaramelParsley,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='Quote'), Hashtag(Text='sugar')]","[URL(URL=https://t.co/igHUGhHXhH, ExpandedURL=https://twitter.com/i/web/status/967911341540368384)]"
Sun Feb 25 23:56:40 +0000 2018,967911253128695809,en,RT @StayYoungMedia: #Osteoporosis is when bones grow brittle over time! What you need to know! https://t.co/PLIuzCLO40 #health #wellness,svsmiuk,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='Osteoporosis'), Hashtag(Text='health'), Hashtag(Text='wellness')]","[URL(URL=https://t.co/PLIuzCLO40, ExpandedURL=http://traffic.libsyn.com/stayingyoung2/294.mp3)]"
Sun Feb 25 23:56:39 +0000 2018,967911247986470917,en,"Have you read my Top Tips For A Good Night Sleep? 

#health #wellbeing #sleep https://t.co/MxVMg2Mkql",followourpath,"<a href=""https://recurpost.com"" rel=""nofollow"">Recycle Updates</a>","[Hashtag(Text='health'), Hashtag(Text='wellbeing'), Hashtag(Text='sleep')]","[URL(URL=https://t.co/MxVMg2Mkql, ExpandedURL=http://livinglifeourway.com/health-and-wellbeing/sleep-top-tips/)]"
Sun Feb 25 23:56:26 +0000 2018,967911193116532736,ja,"RT @kenkou_meigen: 私たちの健康と幸福と成功に対する障害物は、つねに私たちの心の中にあります。
（ジョセフ・マーフィー）
【名言ナビ】 https://t.co/4rscfQUwNb #meigen #名言 #health #健康",QXTdOGuWmpzR93I,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='meigen'), Hashtag(Text='名言'), Hashtag(Text='health'), Hashtag(Text='健康')]","[URL(URL=https://t.co/4rscfQUwNb, ExpandedURL=http://www.meigennavi.net/word/183/183266.htm)]"
Sun Feb 25 23:56:08 +0000 2018,967911121570148353,en,Browse Our Topics -#FrizeMedia #Arts #Business #Fashion #Food #Health https://t.co/ATzU805bps via @Charlesfrize,Charlesfrize,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='FrizeMedia'), Hashtag(Text='Arts'), Hashtag(Text='Business'), Hashtag(Text='Fashion'), Hashtag(Text='Food'), Hashtag(Text='Health')]","[URL(URL=https://t.co/ATzU805bps, ExpandedURL=http://www.internetbusinessideas-viralmarketing.com/browse-our-topics.html)]"
Sun Feb 25 23:56:04 +0000 2018,967911102901342208,en,How Tryptophan Boosts Your Sleep Quality and Mood #health #tryptophan... https://t.co/hFwrWquSJZ,HealthyLivingGd,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","[Hashtag(Text='health'), Hashtag(Text='tryptophan')]","[URL(URL=https://t.co/hFwrWquSJZ, ExpandedURL=https://fb.me/KKOh1P2W)]"
Sun Feb 25 23:56:02 +0000 2018,967911095875919872,en,"Benefits of Moringa https://t.co/nreRZdfPKB …

#beauty #beautyguru #SmallBiz #Influencer #health #skin #benefits… https://t.co/alQHc7vX7L",ChetnaRamessur,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='beauty'), Hashtag(Text='beautyguru'), Hashtag(Text='SmallBiz'), Hashtag(Text='Influencer'), Hashtag(Text='health'), Hashtag(Text='skin'), Hashtag(Text='benefits')]","[URL(URL=https://t.co/nreRZdfPKB, ExpandedURL=https://coffeerosestylin.blogspot.com/2018/02/benefits-of-moringa.html), URL(URL=https://t.co/alQHc7vX7L, ExpandedURL=https://twitter.com/i/web/status/967911095875919872)]"
Sun Feb 25 23:56:02 +0000 2018,967911095380955136,en,Sports mobility &amp; #yoga teacher @SophiaH2o explains how to relieve lower back pain https://t.co/N9Kfrof9mk #health https://t.co/HQZEtZ4vQz,goodzing,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","[Hashtag(Text='yoga'), Hashtag(Text='health')]","[URL(URL=https://t.co/N9Kfrof9mk, ExpandedURL=https://buff.ly/2FikNZT)]"
Sun Feb 25 23:56:00 +0000 2018,967911084169588736,en,Are you a #Health Care Planning #Intern - Fall 2018 in #Dallas? #SouthwestAirlines is waiting for you! #job… https://t.co/GV1MQGrBkk,ArtAnderson2000,"<a href=""http://workfor.us/jobboard"" rel=""nofollow"">Work For Us</a>","[Hashtag(Text='Health'), Hashtag(Text='Intern'), Hashtag(Text='Dallas'), Hashtag(Text='SouthwestAirlines'), Hashtag(Text='job')]","[URL(URL=https://t.co/GV1MQGrBkk, ExpandedURL=https://twitter.com/i/web/status/967911084169588736)]"
Sun Feb 25 23:55:37 +0000 2018,967910989445386240,en,"Do you have a story to tell about #health and #wellness? are you affected by an #ailment, #raredisease,… https://t.co/BykjPBZ6g1",carionfenn,"<a href=""http://lightful.com"" rel=""nofollow"">Lightful</a>","[Hashtag(Text='health'), Hashtag(Text='wellness'), Hashtag(Text='ailment'), Hashtag(Text='raredisease')]","[URL(URL=https://t.co/BykjPBZ6g1, ExpandedURL=https://twitter.com/i/web/status/967910989445386240)]"
Sun Feb 25 23:55:34 +0000 2018,967910978192007168,en,"RT @StayYoungMedia: Do you suffer from anxiety? Here's how to reduce it, naturally. https://t.co/EojPeN0reu #anxiety #health #wellness",svsmiuk,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='anxiety'), Hashtag(Text='health'), Hashtag(Text='wellness')]","[URL(URL=https://t.co/EojPeN0reu, ExpandedURL=http://traffic.libsyn.com/stayingyoung2/475.mp3)]"
Sun Feb 25 23:55:33 +0000 2018,967910972026474496,en,"Dr. Cutler’s book, Hormones and Your Health, is a must read for women over 35 to learn about the proper way to use… https://t.co/uyOjchTsjt",wellness_athena,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[URL(URL=https://t.co/uyOjchTsjt, ExpandedURL=https://twitter.com/i/web/status/967910972026474496)]"
Sun Feb 25 23:55:29 +0000 2018,967910955551285248,en,9 suggestions to help you begin your path to good #health: https://t.co/HoZesHlz9U https://t.co/8IaLha7nIA,frogsndash,"<a href=""http://www.edgetheory.com"" rel=""nofollow"">EdgeTheory</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/HoZesHlz9U, ExpandedURL=http://hlty.us/32xM)]"
Sun Feb 25 23:55:27 +0000 2018,967910945711247360,en,Exercise is more precious than ever. So let’s stop scaring kids off PE | Anna Kessel https://t.co/8hVo4cRIgb #health #training #youthsports,Elev8Educ8,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='health'), Hashtag(Text='training'), Hashtag(Text='youthsports')]","[URL(URL=https://t.co/8hVo4cRIgb, ExpandedURL=https://www.theguardian.com/commentisfree/2018/feb/22/exercise-schools-pe-lessons-exams?CMP=share_btn_tw)]"
Sun Feb 25 23:55:05 +0000 2018,967910857442181122,en,#Sporadic #CJD occurs naturally in the humans #Funding #Startup #VC #Health https://t.co/aSrjUm8GYm https://t.co/DgkQVyzhu5,arzillion,"<a href=""http://dropial.com/"" rel=""nofollow"">Dropial Service App</a>","[Hashtag(Text='Sporadic'), Hashtag(Text='CJD'), Hashtag(Text='Funding'), Hashtag(Text='Startup'), Hashtag(Text='VC'), Hashtag(Text='Health')]","[URL(URL=https://t.co/aSrjUm8GYm, ExpandedURL=http://arzillion.com/S/OJiDIV)]"
Sun Feb 25 23:54:37 +0000 2018,967910737787023360,ru,#здоровье «Рост» и «Траст» поборются за здоровье - Коммерсантъ https://t.co/evlXXwjr02 #health https://t.co/abGslNFF9Q,LilijaClub,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","[Hashtag(Text='здоровье'), Hashtag(Text='health')]","[URL(URL=https://t.co/evlXXwjr02, ExpandedURL=http://bit.ly/2F29zLl)]"
Sun Feb 25 23:54:27 +0000 2018,967910697949696000,und,RT #Health #Science https://t.co/1NKTckBQWR,Co_Diagnostics,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='Health'), Hashtag(Text='Science')]","[URL(URL=https://t.co/1NKTckBQWR, ExpandedURL=https://twitter.com/Co_Diagnostics/status/956264527221460993)]"
Sun Feb 25 23:54:15 +0000 2018,967910647076974598,en,"How to survive the menopause plus a discount code!

https://t.co/Rq6G8v2j7J

 #health #women #discountcode https://t.co/BgSXOffmOX",elfvintage,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","[Hashtag(Text='health'), Hashtag(Text='women'), Hashtag(Text='discountcode')]","[URL(URL=https://t.co/Rq6G8v2j7J, ExpandedURL=http://dld.bz/gyWpb)]"
Sun Feb 25 23:54:14 +0000 2018,967910641137864704,en,"Top #health story: National Prison Rate Continues to Decline Amid Sentencing, R… https://t.co/PQcZY2Jw5U, see more https://t.co/Vc5ugUYyLZ",leclercfl,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/PQcZY2Jw5U, ExpandedURL=http://www.pewtrusts.org/en/research-and-analysis/analysis/2018/01/16/national-prison-rate-continues-to-decline-amid-sentencing-re-entry-reforms), URL(URL=https://t.co/Vc5ugUYyLZ, ExpandedURL=http://tweetedtimes.com/v/1562?s=tnp)]"
Sun Feb 25 23:54:07 +0000 2018,967910613014974464,en,"RT @MarkJahnWriter: ""The greatest wealth is health."" - Virgil
#Virgil #wealth #health https://t.co/CBqzN4E6J3",werner_fourie,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='Virgil'), Hashtag(Text='wealth'), Hashtag(Text='health')]",[]
Sun Feb 25 23:54:07 +0000 2018,967910611014348800,en,Sunday morning #breakfast #cheatmeal I did not stay #keto today off my #diet a touch but who could say no to these… https://t.co/3qGko29Wdz,QuantifiedDave,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","[Hashtag(Text='breakfast'), Hashtag(Text='cheatmeal'), Hashtag(Text='keto'), Hashtag(Text='diet')]","[URL(URL=https://t.co/3qGko29Wdz, ExpandedURL=https://twitter.com/i/web/status/967910611014348800)]"
Sun Feb 25 23:54:05 +0000 2018,967910605247139840,en,Apple Cider Vinegar. https://t.co/PBt6JOK5xx #health https://t.co/F7DSwRQZGm,DonaldSGrandy,"<a href=""https://www.mytweetpack.com"" rel=""nofollow"">myTweetPack</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/PBt6JOK5xx, ExpandedURL=https://www.bebee.com/producer/@donald-grandy/apple-cider-vinegar)]"
Sun Feb 25 23:54:01 +0000 2018,967910587710758913,en,"In 1992, there were 953 million undernourished people. By 2015, that had decreased by 268 million.… https://t.co/hSBxwV9AR0",humanprogress,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",[],"[URL(URL=https://t.co/hSBxwV9AR0, ExpandedURL=https://twitter.com/i/web/status/967910587710758913)]"
Sun Feb 25 23:53:57 +0000 2018,967910570123984901,en,RT @zaibatsu: How Long to Nap for the Biggest Brain Benefits https://t.co/knzbUDQWQK #health,raemadema,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/knzbUDQWQK, ExpandedURL=http://smq.tc/18AEJjh)]"
Sun Feb 25 23:53:49 +0000 2018,967910535781068802,en,RT @StayYoungMedia: Did you know we have more than five senses? https://t.co/FPaZdBLycW #health #wellness #senses #medicine,svsmiuk,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='health'), Hashtag(Text='wellness'), Hashtag(Text='senses'), Hashtag(Text='medicine')]","[URL(URL=https://t.co/FPaZdBLycW, ExpandedURL=http://traffic.libsyn.com/stayingyoung2/456.mp3)]"
Sun Feb 25 23:53:15 +0000 2018,967910392273006594,en,RT @HealthRanger: Rice: Best time to #eat and worst time to eat. #health https://t.co/NbdbN5w1mw,jamiearrington,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","[Hashtag(Text='eat'), Hashtag(Text='health')]",[]
Sun Feb 25 23:53:11 +0000 2018,967910375772520448,en,#health #beauty Buy Now: $49.99 Philips Norelco SmartClean For Series 9000 Shaver Shipping from USA… https://t.co/Bxi43mgYpi,health_anbeauty,"<a href=""https://www.postpilot.net/twitterapps/autotweetpal/"" rel=""nofollow"">AutoTweetPal</a>","[Hashtag(Text='health'), Hashtag(Text='beauty')]","[URL(URL=https://t.co/Bxi43mgYpi, ExpandedURL=https://twitter.com/i/web/status/967910375772520448)]"
Sun Feb 25 23:53:03 +0000 2018,967910345783246849,en,RT @HealthRanger: Herbs for organs. #health #naturalhealth #herbalmedicine https://t.co/1L6i7DXJUW,13_Muur,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='health'), Hashtag(Text='naturalhealth'), Hashtag(Text='herbalmedicine')]",[]
Sun Feb 25 23:53:00 +0000 2018,967910330679549952,und,#makeup #MakeupAddict #COSMETICS #hairstyle #hair #nailsalon #nails #beautyblogger #beauty #makeuppalettes… https://t.co/ex95s6lAHc,Makeupandmore01,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[Hashtag(Text='makeup'), Hashtag(Text='MakeupAddict'), Hashtag(Text='COSMETICS'), Hashtag(Text='hairstyle'), Hashtag(Text='hair'), Hashtag(Text='nailsalon'), Hashtag(Text='nails'), Hashtag(Text='beautyblogger'), Hashtag(Text='beauty'), Hashtag(Text='makeuppalettes')]","[URL(URL=https://t.co/ex95s6lAHc, ExpandedURL=https://twitter.com/i/web/status/967910330679549952)]"
Sun Feb 25 23:52:55 +0000 2018,967910308202385410,und,RT @follow4foll_123: #Girls #Model #artNU #NUmodel #sex #gif #Hot #RT #Like #Health #sport #Followback #F4F #Photography #Retweet #gym #Lik…,snowmanofnorth,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Hashtag(Text='Girls'), Hashtag(Text='Model'), Hashtag(Text='artNU'), Hashtag(Text='NUmodel'), Hashtag(Text='sex'), Hashtag(Text='gif'), Hashtag(Text='Hot'), Hashtag(Text='RT'), Hashtag(Text='Like'), Hashtag(Text='Health'), Hashtag(Text='sport'), Hashtag(Text='Followback'), Hashtag(Text='F4F'), Hashtag(Text='Photography'), Hashtag(Text='Retweet'), Hashtag(Text='gym')]",[]
Sun Feb 25 23:52:50 +0000 2018,967910287759368192,en,"Earth's Bounty Ox ... https://t.co/FA6r5Ul4ql
#health #beauty #fitness #weightloss #workout #lifestyle #yoga https://t.co/EwEBNrtkXt",HealthWorldEach,"<a href=""http://healthworldeach.com/"" rel=""nofollow"">healthworldeach</a>","[Hashtag(Text='health'), Hashtag(Text='beauty'), Hashtag(Text='fitness'), Hashtag(Text='weightloss'), Hashtag(Text='workout'), Hashtag(Text='lifestyle'), Hashtag(Text='yoga')]","[URL(URL=https://t.co/FA6r5Ul4ql, ExpandedURL=http://healthworldeach.com/product/earths-bounty-oxy-cleanse-2-pack/)]"
Sun Feb 25 23:52:28 +0000 2018,967910195740467200,en,- Physician / Psychiatry / Texas / Permanent / General Psychiatrist #Job - The psychiatrist will be the leader of o… https://t.co/zurPIBVw1a,mental__health,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",[Hashtag(Text='Job')],"[URL(URL=https://t.co/zurPIBVw1a, ExpandedURL=https://twitter.com/i/web/status/967910195740467200)]"
Sun Feb 25 23:52:21 +0000 2018,967910166082580480,en,RT @StayYoungMedia: Flax Seed - The Fountain of Youth! #SimpleSeed #diet #health #wellness https://t.co/lxR49OnqtR,svsmiuk,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='SimpleSeed'), Hashtag(Text='diet'), Hashtag(Text='health'), Hashtag(Text='wellness')]","[URL(URL=https://t.co/lxR49OnqtR, ExpandedURL=http://traffic.libsyn.com/stayingyoung2/medicalminute120617.mp3)]"
Sun Feb 25 23:52:19 +0000 2018,967910159539490818,en,RT @wef: Psychologists think taking selfies all the time could be a sign of a mental illness https://t.co/pt3ljC5HUX #health https://t.co/J…,jmgi1968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/pt3ljC5HUX, ExpandedURL=http://wef.ch/2EMDGXh)]"
Sun Feb 25 23:52:07 +0000 2018,967910109375582209,en,Garland TX USA - Psychiatrist - A clinic in Texas needs a psychiatrist who can provide locum tenens coverage for ap… https://t.co/dVuZlYWVPD,mental__health,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",[],"[URL(URL=https://t.co/dVuZlYWVPD, ExpandedURL=https://twitter.com/i/web/status/967910109375582209)]"
Sun Feb 25 23:52:05 +0000 2018,967910101267857409,en,"#Get 5 - 10% Discount at https://t.co/hcUmwYIsCc Use Verified Code AQU143 &amp; Save on
#Groceries #Smoothies #Munchies… https://t.co/6voLH0aB4l",Global__Coupons,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","[Hashtag(Text='Get'), Hashtag(Text='Groceries'), Hashtag(Text='Smoothies'), Hashtag(Text='Munchies')]","[URL(URL=https://t.co/hcUmwYIsCc, ExpandedURL=http://iherb.com), URL(URL=https://t.co/6voLH0aB4l, ExpandedURL=https://twitter.com/i/web/status/967910101267857409)]"
